Date,Open Interest,Producer/Merchant/Processor/User Longs,Producer/Merchant/Processor/User Shorts,Swap Dealer Longs,Swap Dealer Shorts,Swap Dealer Spreads,Money Manager Longs,Money Manager Shorts,Money Manager Spreads,Other Reportable Longs,Other Reportable Shorts,Other Reportable Spreads,Total Reportable Longs,Total Reportable Shorts,Non Reportable Longs,Non Reportable Shorts
2012-10-30,639789.0,133423.0,368298.0,102533.0,40599.0,26083.0,180698.0,10832.0,50321.0,42832.0,30029.0,38395.0,574285.0,564557.0,65504.0,75232.0
2012-10-23,706473.0,148437.0,388651.0,97697.0,50267.0,33748.0,194976.0,13943.0,55282.0,64023.0,40432.0,42510.0,636673.0,624833.0,69800.0,81640.0
2012-10-16,715100.0,159766.0,394150.0,98179.0,50441.0,33948.0,193110.0,11165.0,56628.0,65698.0,43492.0,42318.0,649647.0,632142.0,65453.0,82958.0
2012-10-09,718506.0,164937.0,408430.0,98551.0,51826.0,32675.0,193759.0,14952.0,53963.0,67593.0,38565.0,38022.0,649500.0,638433.0,69006.0,80073.0
2012-10-02,721122.0,166494.0,410396.0,96977.0,52498.0,32554.0,197105.0,13840.0,54609.0,69832.0,39610.0,37871.0,655442.0,641378.0,65680.0,79744.0
2012-09-25,725029.0,162331.0,409685.0,95894.0,54916.0,31402.0,201814.0,11429.0,53088.0,67634.0,40333.0,42608.0,654771.0,643461.0,70258.0,81568.0
2012-09-18,730121.0,152000.0,415865.0,98544.0,41561.0,30260.0,213890.0,9218.0,56674.0,74904.0,62539.0,32481.0,658753.0,648598.0,71368.0,81523.0
2012-09-11,733037.0,138784.0,422699.0,94314.0,40003.0,35030.0,222068.0,7029.0,61726.0,75041.0,60265.0,30906.0,657869.0,657658.0,75168.0,75379.0
2012-09-04,742721.0,135229.0,426044.0,95884.0,38834.0,36821.0,222643.0,9612.0,62956.0,80389.0,60775.0,31103.0,665025.0,666145.0,77696.0,76576.0
2012-08-28,742076.0,139898.0,422265.0,95095.0,40645.0,37514.0,220371.0,8980.0,63315.0,74025.0,61036.0,34482.0,664700.0,668237.0,77376.0,73839.0
2012-08-21,755189.0,142402.0,441669.0,91740.0,40914.0,39292.0,241466.0,8534.0,53944.0,78700.0,62528.0,34363.0,681907.0,681244.0,73282.0,73945.0
2012-08-14,741673.0,151684.0,427652.0,92385.0,41936.0,39289.0,228916.0,9177.0,55043.0,71329.0,60770.0,34596.0,673242.0,668463.0,68431.0,73210.0
2012-08-07,752907.0,155361.0,436188.0,90309.0,40509.0,41860.0,225720.0,12504.0,63116.0,77559.0,58498.0,31589.0,685514.0,684264.0,67393.0,68643.0
2012-07-31,760359.0,152549.0,455454.0,95956.0,36577.0,39408.0,230411.0,8563.0,60172.0,77968.0,56690.0,33418.0,689882.0,690282.0,70477.0,70077.0
2012-07-24,811596.0,169635.0,483337.0,97123.0,35786.0,40828.0,241076.0,10143.0,72077.0,78442.0,53416.0,41340.0,740521.0,736927.0,71075.0,74669.0
2012-07-17,833271.0,166024.0,496218.0,104359.0,35010.0,34235.0,237979.0,7346.0,78161.0,84338.0,55359.0,46604.0,751700.0,752933.0,81571.0,80338.0
2012-07-10,799500.0,147822.0,477507.0,106619.0,30682.0,28641.0,237531.0,7701.0,80192.0,80546.0,52554.0,42617.0,723968.0,719894.0,75532.0,79606.0
2012-07-03,775157.0,128188.0,476052.0,114287.0,16836.0,25219.0,232902.0,5941.0,83760.0,77353.0,43881.0,40287.0,701996.0,691976.0,73161.0,83181.0
2012-06-26,767737.0,134339.0,461890.0,114194.0,13612.0,27282.0,221486.0,6467.0,86026.0,65445.0,42982.0,41082.0,689854.0,679341.0,77883.0,88396.0
2012-06-19,783333.0,141457.0,462218.0,114737.0,11247.0,29275.0,205830.0,8677.0,89790.0,77166.0,40678.0,52182.0,710437.0,694067.0,72896.0,89266.0
2012-06-12,771728.0,140099.0,457642.0,116051.0,11122.0,31456.0,206964.0,10206.0,82416.0,78390.0,41222.0,48888.0,704264.0,682952.0,67464.0,88776.0
2012-06-05,762748.0,146019.0,441650.0,118045.0,8760.0,40433.0,195251.0,16082.0,75949.0,74883.0,40356.0,51523.0,702103.0,674753.0,60645.0,87995.0
2012-05-29,773983.0,140000.0,455779.0,117487.0,9230.0,37092.0,215629.0,16126.0,71603.0,76533.0,39726.0,53128.0,711472.0,682684.0,62511.0,91299.0
2012-05-22,776789.0,135747.0,460206.0,118705.0,9417.0,38728.0,219505.0,11684.0,71866.0,76124.0,39058.0,52318.0,712993.0,683277.0,63796.0,93512.0
2012-05-15,790836.0,149202.0,469516.0,118957.0,9906.0,40240.0,223057.0,5534.0,75958.0,67213.0,41914.0,54742.0,729369.0,697810.0,61467.0,93026.0
2012-05-08,798732.0,143181.0,468154.0,119378.0,10419.0,40022.0,236853.0,8589.0,83151.0,65161.0,43502.0,43576.0,731322.0,697413.0,67410.0,101319.0
2012-05-01,807124.0,135176.0,472653.0,120023.0,9364.0,40510.0,248832.0,7895.0,84667.0,61770.0,43964.0,49679.0,740657.0,708732.0,66467.0,98392.0
2012-04-24,815826.0,159395.0,476276.0,113538.0,11916.0,39427.0,238149.0,6267.0,80732.0,59313.0,41853.0,57600.0,748154.0,714071.0,67672.0,101755.0
2012-04-17,811832.0,159583.0,457959.0,114247.0,14095.0,39163.0,226338.0,8226.0,81457.0,59831.0,44538.0,64404.0,745023.0,709842.0,66809.0,101990.0
2012-04-10,786976.0,157212.0,454258.0,115796.0,14959.0,34409.0,225567.0,8879.0,75608.0,57264.0,42771.0,57326.0,723182.0,688210.0,63794.0,98766.0
2012-04-03,753669.0,142313.0,457464.0,129996.0,14000.0,27043.0,216073.0,7180.0,65699.0,59851.0,32887.0,51722.0,692697.0,655995.0,60972.0,97674.0
2012-03-27,684581.0,110607.0,409985.0,132897.0,15259.0,24222.0,199944.0,9122.0,61285.0,50673.0,29068.0,45430.0,625058.0,594371.0,59523.0,90210.0
2012-03-20,640011.0,91877.0,378240.0,133088.0,13727.0,23086.0,193385.0,13492.0,53292.0,47945.0,27827.0,38743.0,581416.0,548407.0,58595.0,91604.0
2012-03-13,603318.0,87645.0,347247.0,130974.0,13020.0,23637.0,174051.0,15992.0,49161.0,42420.0,27723.0,40398.0,548286.0,517178.0,55032.0,86140.0
2012-03-06,568715.0,76252.0,322842.0,130820.0,11127.0,25749.0,158567.0,18554.0,47669.0,45019.0,24523.0,32782.0,516858.0,483246.0,51857.0,85469.0
2012-02-28,540310.0,77685.0,290150.0,130180.0,12557.0,23335.0,133101.0,28268.0,45979.0,42244.0,20520.0,37043.0,489567.0,457852.0,50743.0,82458.0
2012-02-21,544143.0,92568.0,278666.0,126810.0,12489.0,27017.0,117717.0,29715.0,53678.0,42367.0,23340.0,34546.0,494703.0,459451.0,49440.0,84692.0
2012-02-14,549099.0,100378.0,273094.0,130070.0,13302.0,25532.0,107517.0,36592.0,57035.0,44643.0,23969.0,34075.0,499250.0,463599.0,49849.0,85500.0
2012-02-07,515753.0,99467.0,258831.0,129739.0,12535.0,20680.0,97303.0,43070.0,45363.0,41553.0,22124.0,33829.0,467934.0,436432.0,47819.0,79321.0
2012-01-31,500592.0,102349.0,240487.0,131064.0,11922.0,20184.0,85774.0,50200.0,44440.0,39885.0,20071.0,34520.0,458216.0,421824.0,42376.0,78768.0
2012-01-24,478304.0,86883.0,228839.0,132955.0,9676.0,18570.0,83334.0,43230.0,46963.0,37778.0,25640.0,29942.0,436425.0,402860.0,41879.0,75444.0
2012-01-17,478025.0,94390.0,231362.0,135071.0,8887.0,16929.0,76219.0,44782.0,46454.0,36615.0,24900.0,29412.0,435090.0,402726.0,42935.0,75299.0
2012-01-10,459749.0,88790.0,233600.0,134330.0,9588.0,16160.0,75987.0,38918.0,41510.0,35697.0,24116.0,24857.0,417331.0,388749.0,42418.0,71000.0
2012-01-03,460650.0,90300.0,224509.0,132163.0,9854.0,16845.0,72623.0,45276.0,43576.0,37596.0,25532.0,23998.0,417101.0,389590.0,43549.0,71060.0
2011-12-27,480007.0,106446.0,228622.0,131681.0,10079.0,18914.0,68344.0,46914.0,45773.0,36479.0,28900.0,24689.0,432326.0,403891.0,47681.0,76116.0
2011-12-20,532238.0,130769.0,247445.0,131347.0,8467.0,23797.0,65952.0,61255.0,49205.0,46027.0,26819.0,39605.0,486702.0,456593.0,45536.0,75645.0
2011-12-13,558278.0,148555.0,252882.0,128001.0,8989.0,28204.0,68553.0,68921.0,53243.0,47080.0,26803.0,39441.0,513077.0,478483.0,45201.0,79795.0
2011-12-06,541370.0,153357.0,245409.0,133498.0,13607.0,19111.0,64914.0,70569.0,45423.0,45014.0,30773.0,31204.0,492521.0,456096.0,48849.0,85274.0
2011-11-29,522741.0,140522.0,235038.0,132788.0,13858.0,19061.0,67574.0,70070.0,45979.0,42336.0,28777.0,25058.0,473318.0,437841.0,49423.0,84900.0
2011-11-22,522610.0,145747.0,237373.0,133604.0,13800.0,18187.0,70563.0,74905.0,40447.0,43936.0,28194.0,27335.0,479819.0,440241.0,42791.0,82369.0
2011-11-15,529417.0,140811.0,246228.0,129586.0,13931.0,18231.0,75735.0,65231.0,40237.0,42505.0,28449.0,31150.0,478255.0,443457.0,51162.0,85960.0
2011-11-08,515823.0,130107.0,260427.0,131265.0,13839.0,18561.0,78447.0,50836.0,40839.0,40539.0,22759.0,28955.0,468713.0,436216.0,47110.0,79607.0
2011-11-01,518805.0,132084.0,271567.0,131709.0,13541.0,17290.0,81018.0,47273.0,43014.0,38916.0,19962.0,27297.0,471328.0,439944.0,47477.0,78861.0
2011-10-25,542926.0,146979.0,293934.0,127095.0,11238.0,26340.0,84910.0,41791.0,44168.0,39287.0,18087.0,24875.0,493654.0,460433.0,49272.0,82493.0
2011-10-18,589267.0,149509.0,315243.0,110399.0,20225.0,39367.0,97436.0,38133.0,38460.0,75273.0,23982.0,32152.0,542596.0,507562.0,46671.0,81705.0
2011-10-11,570587.0,155537.0,303127.0,105305.0,22742.0,25467.0,87472.0,35243.0,35328.0,72559.0,22428.0,44315.0,525983.0,488650.0,44604.0,81937.0
2011-10-04,573569.0,149900.0,300453.0,101513.0,23794.0,28245.0,96256.0,27205.0,35890.0,66052.0,24532.0,49716.0,527572.0,489835.0,45997.0,83734.0
2011-09-27,574756.0,141466.0,321073.0,113106.0,21523.0,23776.0,102478.0,23106.0,39997.0,64559.0,23774.0,39760.0,525142.0,493009.0,49614.0,81747.0
2011-09-20,584691.0,118912.0,352020.0,121427.0,21978.0,23478.0,130628.0,13705.0,30658.0,64175.0,29183.0,39928.0,529206.0,510950.0,55485.0,73741.0
2011-09-13,605003.0,102797.0,377777.0,117663.0,16945.0,22366.0,166966.0,18532.0,29402.0,70490.0,36364.0,33888.0,543572.0,535274.0,61431.0,69729.0
2011-09-06,598896.0,80122.0,373366.0,116831.0,16635.0,17951.0,173804.0,16812.0,30150.0,77138.0,34889.0,37913.0,533909.0,527716.0,64987.0,71180.0
2011-08-30,579933.0,71481.0,359310.0,112653.0,16548.0,17898.0,171846.0,14570.0,27533.0,74661.0,34253.0,39417.0,515489.0,509529.0,64444.0,70404.0
2011-08-23,530818.0,91435.0,324051.0,114243.0,15823.0,18193.0,135909.0,17082.0,22691.0,61847.0,33906.0,28333.0,472651.0,460079.0,58167.0,70739.0
2011-08-16,506885.0,110089.0,295958.0,115101.0,15237.0,18383.0,100246.0,26017.0,22406.0,65155.0,31211.0,26459.0,457839.0,435671.0,49046.0,71214.0
2011-08-09,499834.0,115630.0,286496.0,116531.0,15262.0,17246.0,96739.0,29336.0,22091.0,59870.0,32078.0,24667.0,452774.0,427176.0,47060.0,72658.0
2011-08-02,512382.0,93692.0,304346.0,123581.0,16033.0,18262.0,129141.0,23970.0,23178.0,47861.0,34254.0,24698.0,460413.0,444741.0,51969.0,67641.0
2011-07-26,537568.0,91623.0,320365.0,124334.0,15896.0,18218.0,138626.0,24384.0,26643.0,52933.0,31500.0,26927.0,479304.0,463933.0,58264.0,73635.0
2011-07-19,543107.0,97849.0,322525.0,122691.0,15506.0,20250.0,127685.0,22807.0,30044.0,59724.0,31290.0,28985.0,487228.0,471407.0,55879.0,71700.0
2011-07-12,514257.0,112272.0,294599.0,127103.0,14392.0,18846.0,100106.0,29579.0,28813.0,53917.0,30546.0,22270.0,463327.0,439045.0,50930.0,75212.0
2011-07-05,525466.0,128900.0,290512.0,130672.0,16573.0,18175.0,94412.0,38562.0,32006.0,53210.0,28591.0,21975.0,479350.0,446394.0,46116.0,79072.0
2011-06-28,530785.0,124989.0,288395.0,132742.0,17816.0,19150.0,95896.0,34196.0,34638.0,50419.0,30175.0,25330.0,483164.0,449700.0,47621.0,81085.0
2011-06-21,592787.0,138230.0,309221.0,118594.0,20704.0,30949.0,115395.0,33033.0,46673.0,57439.0,35729.0,35745.0,543025.0,512054.0,49762.0,80733.0
2011-06-14,599556.0,125320.0,315314.0,118715.0,20178.0,24777.0,127326.0,34263.0,48206.0,62203.0,35455.0,37094.0,543641.0,515287.0,55915.0,84269.0
2011-06-07,596874.0,120379.0,330444.0,117385.0,19600.0,22856.0,136770.0,31066.0,45978.0,62245.0,33768.0,33813.0,539426.0,517525.0,57448.0,79349.0
2011-05-31,578376.0,122074.0,321534.0,118446.0,19099.0,18648.0,126045.0,27256.0,45476.0,59827.0,33747.0,32636.0,523152.0,498396.0,55224.0,79980.0
2011-05-24,554958.0,123552.0,311424.0,117070.0,19084.0,20002.0,119726.0,23841.0,36577.0,58435.0,34169.0,30726.0,506088.0,475823.0,48870.0,79135.0
2011-05-17,545195.0,125011.0,302153.0,117941.0,18770.0,21036.0,107726.0,21963.0,36792.0,59586.0,33626.0,31243.0,499335.0,465583.0,45860.0,79612.0
2011-05-10,551626.0,123840.0,307431.0,120112.0,18731.0,20466.0,107470.0,19913.0,37991.0,59482.0,32687.0,33636.0,502997.0,470855.0,48629.0,80771.0
2011-05-03,571505.0,116379.0,322451.0,123908.0,18576.0,27551.0,118795.0,22135.0,36900.0,59937.0,28681.0,36037.0,519507.0,492331.0,51998.0,79174.0
2011-04-26,593568.0,119805.0,327606.0,122117.0,18825.0,25870.0,119821.0,16953.0,48806.0,57904.0,28048.0,44845.0,539168.0,510953.0,54400.0,82615.0
2011-04-19,636040.0,127651.0,332510.0,116685.0,18976.0,32978.0,114783.0,27185.0,52933.0,78821.0,28621.0,56730.0,580581.0,549933.0,55459.0,86107.0
2011-04-12,636593.0,123843.0,341599.0,118771.0,20663.0,32247.0,124056.0,25536.0,50915.0,79380.0,26421.0,49854.0,579066.0,547235.0,57527.0,89358.0
2011-04-05,634186.0,119419.0,362758.0,120494.0,19934.0,35181.0,136802.0,23775.0,39548.0,79195.0,25489.0,42575.0,573214.0,549260.0,60972.0,84926.0
2011-03-29,618462.0,114655.0,352170.0,121905.0,20117.0,35995.0,131039.0,17301.0,39973.0,79562.0,27738.0,40085.0,563214.0,533379.0,55248.0,85083.0
2011-03-22,616044.0,109815.0,348962.0,120481.0,19532.0,39653.0,131008.0,15845.0,37079.0,83732.0,28542.0,38232.0,560000.0,527845.0,56044.0,88199.0
2011-03-15,621678.0,110910.0,340301.0,119675.0,18366.0,41303.0,128707.0,18504.0,36095.0,85669.0,30938.0,41452.0,563811.0,526959.0,57867.0,94719.0
2011-03-08,617315.0,101273.0,351767.0,119550.0,17927.0,41523.0,133096.0,6651.0,39186.0,79431.0,27343.0,41087.0,555146.0,525484.0,62169.0,91831.0
2011-03-01,612668.0,104486.0,342754.0,120435.0,18292.0,40397.0,132338.0,15804.0,30834.0,76564.0,28258.0,46432.0,551486.0,522771.0,61182.0,89897.0
2011-02-22,637703.0,104386.0,355110.0,124348.0,17287.0,37826.0,137479.0,17494.0,33956.0,82484.0,26527.0,52482.0,572961.0,540682.0,64742.0,97021.0
2011-02-15,698766.0,104423.0,389181.0,126427.0,19243.0,37370.0,150542.0,23789.0,36574.0,111653.0,31616.0,64182.0,631171.0,601955.0,67595.0,96811.0
2011-02-08,698094.0,96149.0,409184.0,134665.0,23638.0,33271.0,160447.0,14431.0,39261.0,110056.0,31325.0,56790.0,630639.0,607900.0,67455.0,90194.0
2011-02-01,677852.0,93690.0,405331.0,138575.0,21598.0,29568.0,164209.0,15094.0,37664.0,101610.0,31916.0,49807.0,615123.0,590978.0,62729.0,86874.0
2011-01-25,650122.0,92984.0,392790.0,133767.0,20660.0,32748.0,144972.0,13792.0,37027.0,105711.0,23695.0,42808.0,590017.0,563520.0,60105.0,86602.0
2011-01-18,654378.0,97387.0,417512.0,137591.0,20726.0,31356.0,158027.0,15452.0,29458.0,105585.0,22572.0,34505.0,593909.0,571581.0,60469.0,82797.0
2011-01-11,619456.0,83458.0,400587.0,143436.0,18696.0,29159.0,155109.0,11894.0,21294.0,98037.0,22475.0,34578.0,565071.0,538683.0,54385.0,80773.0
2011-01-04,622611.0,75372.0,402557.0,150685.0,15617.0,26364.0,155418.0,11694.0,22720.0,96919.0,22227.0,39880.0,567358.0,541059.0,55253.0,81552.0
2010-12-28,646356.0,77330.0,414805.0,149838.0,15578.0,26740.0,161591.0,10417.0,24072.0,97940.0,20841.0,46490.0,584001.0,558943.0,62355.0,87413.0
2010-12-21,660863.0,83607.0,403243.0,148607.0,15773.0,26138.0,159150.0,16918.0,29999.0,98408.0,24611.0,56830.0,602739.0,573512.0,58124.0,87351.0
2010-12-14,643173.0,82455.0,394384.0,144268.0,15449.0,24582.0,150950.0,14380.0,29788.0,98115.0,23086.0,52866.0,583024.0,554535.0,60149.0,88638.0
2010-12-07,631787.0,87270.0,398297.0,143807.0,12582.0,22711.0,148183.0,14182.0,31387.0,97924.0,23396.0,40266.0,571548.0,542821.0,60239.0,88966.0
2010-11-30,631522.0,106861.0,412130.0,144965.0,12058.0,20943.0,146958.0,11786.0,32621.0,91199.0,23116.0,33275.0,576822.0,545929.0,54700.0,85593.0
2010-11-23,622648.0,106279.0,409952.0,148819.0,11924.0,18866.0,150193.0,11444.0,31365.0,87345.0,26816.0,30166.0,573033.0,540533.0,49615.0,82115.0
2010-11-16,617469.0,107052.0,416555.0,153471.0,3997.0,15869.0,155373.0,7655.0,27517.0,78235.0,31299.0,26270.0,563787.0,529162.0,53682.0,88307.0
2010-11-09,628476.0,96569.0,424685.0,152708.0,2435.0,14856.0,170519.0,8972.0,28240.0,75194.0,31829.0,30193.0,568279.0,541210.0,60197.0,87266.0
2010-11-02,613985.0,85819.0,425100.0,162519.0,2904.0,15701.0,163615.0,6289.0,25811.0,68435.0,18938.0,33609.0,555509.0,528352.0,58476.0,85633.0
2010-10-26,651516.0,103991.0,442065.0,168384.0,2512.0,11273.0,154810.0,7290.0,28703.0,73996.0,19673.0,46317.0,587474.0,557833.0,64042.0,93683.0
2010-10-19,652432.0,108268.0,424963.0,155148.0,1039.0,20970.0,153985.0,13542.0,37328.0,80750.0,24042.0,40201.0,596650.0,562085.0,55782.0,90347.0
2010-10-12,635883.0,122078.0,417811.0,151351.0,1453.0,12758.0,134937.0,13580.0,36737.0,74939.0,23342.0,45623.0,578423.0,551304.0,57460.0,84579.0
2010-10-05,604208.0,94891.0,385404.0,153772.0,3599.0,10371.0,138558.0,15838.0,32601.0,70355.0,25780.0,47488.0,548036.0,521081.0,56172.0,83127.0
2010-09-28,603508.0,82038.0,388551.0,151407.0,1871.0,8550.0,155005.0,16901.0,32413.0,64712.0,22617.0,50751.0,544876.0,521654.0,58632.0,81854.0
2010-09-21,560999.0,76174.0,363409.0,149293.0,1883.0,8115.0,142905.0,10529.0,32571.0,55338.0,24627.0,41834.0,506230.0,482968.0,54769.0,78031.0
2010-09-14,532715.0,75941.0,346128.0,152591.0,2526.0,7084.0,133057.0,9255.0,31428.0,47421.0,24817.0,34080.0,481602.0,455318.0,51113.0,77397.0
2010-09-07,527472.0,72295.0,338320.0,153342.0,2116.0,8688.0,130814.0,10843.0,30029.0,47220.0,24744.0,34564.0,476952.0,449304.0,50520.0,78168.0
2010-08-31,517626.0,69411.0,330656.0,154391.0,1304.0,6617.0,123914.0,9018.0,31467.0,47740.0,22596.0,35565.0,469105.0,437223.0,48521.0,80403.0
2010-08-24,524449.0,74780.0,335598.0,155256.0,1308.0,5982.0,127285.0,9151.0,31693.0,45442.0,24202.0,35640.0,476078.0,443574.0,48371.0,80875.0
2010-08-17,525866.0,71775.0,332754.0,155059.0,1182.0,6433.0,133568.0,13031.0,31485.0,41960.0,26703.0,35862.0,476142.0,447450.0,49724.0,78416.0
2010-08-10,508769.0,62678.0,318885.0,161239.0,925.0,6187.0,128879.0,12210.0,26644.0,37644.0,26239.0,36310.0,459581.0,427400.0,49188.0,81369.0
2010-08-03,490303.0,62598.0,297629.0,158331.0,1090.0,6552.0,116294.0,15233.0,27504.0,36021.0,25427.0,35453.0,442753.0,408888.0,47550.0,81415.0
2010-07-27,478169.0,66718.0,272040.0,154844.0,1755.0,6780.0,102909.0,19722.0,34673.0,29495.0,22531.0,36183.0,431602.0,393684.0,46567.0,84485.0
2010-07-20,485478.0,61350.0,271866.0,153225.0,1931.0,6612.0,105352.0,23969.0,38152.0,34723.0,20611.0,38744.0,438158.0,401885.0,47320.0,83593.0
2010-07-13,468556.0,70504.0,246943.0,151705.0,1395.0,7014.0,78422.0,35936.0,39635.0,38032.0,16982.0,35499.0,420811.0,383404.0,47745.0,85152.0
2010-07-06,450536.0,91107.0,209867.0,149050.0,1172.0,6983.0,57317.0,63618.0,37284.0,39553.0,20229.0,27481.0,408775.0,366634.0,41761.0,83902.0
2010-06-29,440453.0,82176.0,207267.0,149488.0,1210.0,8078.0,61184.0,49355.0,37107.0,34133.0,21511.0,28688.0,400854.0,353216.0,39599.0,87237.0
2010-06-22,459096.0,79861.0,227170.0,147462.0,1039.0,8177.0,71803.0,46000.0,29287.0,40541.0,22423.0,36314.0,413445.0,370410.0,45651.0,88686.0
2010-06-15,460514.0,89834.0,219231.0,145838.0,1168.0,10562.0,62102.0,48483.0,35152.0,39107.0,21366.0,33368.0,415963.0,369330.0,44551.0,91184.0
2010-06-08,475862.0,96684.0,209768.0,149400.0,2070.0,14278.0,56015.0,61635.0,39439.0,44229.0,21142.0,34959.0,435004.0,383291.0,40858.0,92571.0
2010-06-01,459804.0,90177.0,207387.0,149057.0,2258.0,14870.0,57560.0,52506.0,34810.0,37834.0,19821.0,33105.0,417413.0,364757.0,42391.0,95047.0
2010-05-25,455445.0,90010.0,207873.0,150439.0,2545.0,13365.0,60815.0,50506.0,31943.0,35456.0,21059.0,33014.0,415042.0,360305.0,40403.0,95140.0
2010-05-18,460112.0,87553.0,212858.0,150236.0,2178.0,13475.0,70829.0,46351.0,35446.0,33464.0,24723.0,29078.0,420081.0,364109.0,40031.0,96003.0
2010-05-11,460005.0,87270.0,225106.0,146672.0,1367.0,11941.0,82913.0,34887.0,35162.0,28824.0,29525.0,26117.0,418899.0,364105.0,41106.0,95900.0
2010-05-04,475888.0,77654.0,237914.0,147663.0,1691.0,12448.0,102639.0,23650.0,36183.0,24870.0,36911.0,27045.0,428502.0,375842.0,47386.0,100046.0
2010-04-27,487498.0,82524.0,247135.0,148923.0,1528.0,13402.0,103251.0,18527.0,35497.0,23140.0,39765.0,30215.0,436952.0,386069.0,50546.0,101429.0
2010-04-20,488864.0,86198.0,238947.0,147429.0,1549.0,12506.0,96286.0,23562.0,40465.0,23661.0,40093.0,30985.0,437530.0,388107.0,51334.0,100757.0
2010-04-13,470142.0,94809.0,210313.0,146568.0,1566.0,13967.0,82503.0,34765.0,36674.0,23550.0,42060.0,29164.0,427235.0,368509.0,42907.0,101633.0
2010-04-06,454081.0,96921.0,190609.0,144908.0,2126.0,14864.0,71702.0,43026.0,31764.0,23155.0,43610.0,28110.0,411424.0,354109.0,42657.0,99972.0
2010-03-30,445222.0,89972.0,203167.0,138208.0,1226.0,12203.0,77352.0,25828.0,37495.0,21024.0,41905.0,27291.0,403545.0,349115.0,41677.0,96107.0
2010-03-23,432402.0,78792.0,192328.0,142089.0,1289.0,10813.0,78585.0,30336.0,41900.0,18313.0,39086.0,20382.0,390874.0,336134.0,41528.0,96268.0
2010-03-16,436247.0,84047.0,168329.0,146721.0,5642.0,11141.0,73775.0,52729.0,44222.0,13625.0,38104.0,20542.0,394073.0,340709.0,42174.0,95538.0
2010-03-09,433812.0,83409.0,170162.0,146964.0,7619.0,12197.0,72557.0,49188.0,47522.0,14752.0,35835.0,19264.0,396665.0,341787.0,37147.0,92025.0
2010-03-02,426354.0,76038.0,177297.0,146039.0,7343.0,13424.0,71982.0,36820.0,41192.0,14342.0,37364.0,21218.0,384235.0,334658.0,42119.0,91696.0
2010-02-23,448051.0,91358.0,191008.0,139896.0,8162.0,18035.0,72444.0,37503.0,42678.0,14190.0,34339.0,23369.0,401970.0,355094.0,46081.0,92957.0
2010-02-16,482183.0,98984.0,198193.0,138685.0,7928.0,18283.0,75618.0,46790.0,48214.0,19019.0,28244.0,37465.0,436268.0,385117.0,45915.0,97066.0
2010-02-09,478719.0,104728.0,188335.0,139236.0,7828.0,18205.0,72791.0,60997.0,51020.0,20570.0,27212.0,30779.0,437329.0,384376.0,41390.0,94343.0
2010-02-02,472953.0,97792.0,205538.0,140348.0,7782.0,20718.0,78711.0,46146.0,46406.0,20601.0,23896.0,26705.0,431281.0,377191.0,41672.0,95762.0
2010-01-26,457213.0,82513.0,207288.0,142168.0,5544.0,16989.0,83352.0,41148.0,43592.0,20118.0,23226.0,29273.0,418005.0,367060.0,39208.0,90153.0
2010-01-19,454690.0,74732.0,214956.0,143071.0,5746.0,16661.0,87557.0,30743.0,43619.0,19687.0,26361.0,26126.0,411453.0,364212.0,43237.0,90478.0
2010-01-12,438758.0,67868.0,214115.0,135182.0,5620.0,16015.0,97476.0,26547.0,37962.0,18505.0,27075.0,21443.0,394451.0,348777.0,44307.0,89981.0
2010-01-05,424304.0,54382.0,220682.0,125004.0,5794.0,16425.0,112240.0,16299.0,33681.0,17359.0,25491.0,24778.0,383869.0,343150.0,40435.0,81154.0
2009-12-29,423295.0,62687.0,219345.0,126880.0,7329.0,13408.0,93608.0,15427.0,34919.0,18098.0,20629.0,28486.0,378086.0,339543.0,45209.0,83752.0
2009-12-22,457655.0,72626.0,243043.0,127752.0,7007.0,14383.0,96147.0,17207.0,38000.0,30275.0,18096.0,29980.0,409163.0,367716.0,48492.0,89939.0
2009-12-15,487238.0,73044.0,275036.0,126491.0,5996.0,14921.0,128418.0,14689.0,36048.0,25782.0,20044.0,27053.0,431757.0,393787.0,55481.0,93451.0
2009-12-08,482172.0,71788.0,275274.0,129505.0,9418.0,9350.0,124563.0,14319.0,34067.0,26672.0,19999.0,28305.0,424250.0,390732.0,57922.0,91440.0
2009-12-01,478986.0,70963.0,280505.0,130739.0,9380.0,8838.0,119414.0,9685.0,36333.0,26318.0,19755.0,28338.0,420943.0,392834.0,58043.0,86152.0
2009-11-24,467225.0,67456.0,267246.0,129233.0,9378.0,7487.0,118956.0,9226.0,37626.0,22710.0,21030.0,28597.0,412065.0,380590.0,55160.0,86635.0
2009-11-17,443987.0,63201.0,241540.0,126313.0,9302.0,8519.0,103874.0,16113.0,30554.0,25248.0,21898.0,26380.0,384089.0,354306.0,59898.0,89681.0
2009-11-09,422618.0,64505.0,228102.0,125245.0,9294.0,7676.0,90957.0,17710.0,32467.0,24199.0,19972.0,27118.0,372167.0,342339.0,50451.0,80279.0
2009-11-03,430745.0,56777.0,233874.0,120486.0,9505.0,7912.0,104169.0,12213.0,37671.0,20108.0,20592.0,34930.0,382053.0,356697.0,48692.0,74048.0
2009-10-27,451029.0,62898.0,226307.0,122145.0,9350.0,8352.0,94856.0,18626.0,42164.0,18097.0,19862.0,40097.0,388609.0,364758.0,62420.0,86271.0
